a_mean,a_std,b_mean,b_std,d_mean,d_std,g_mean,g_std,t_mean,t_std,Aa_mean,Aa_std,Ab_mean,Ab_std,Ad_mean,Ad_std,Ag_mean,Ag_std,At_mean,At_std,noise_mean,noise_std,user_id,session_id,condition,round_id,fatigue_label,filepath
0.1678908427500364,0.05921702782950643,0.14813080082902044,0.04238792660572543,0.4218590782786022,0.12208774037929439,0.06717213147997386,0.0355692704999211,0.1949471465565466,0.07891417064332384,0.43630088968419317,0.1938617645733894,0.3984489522197046,0.1256635484848261,0.8503550622948637,0.22282975366013227,0.018316092784545115,0.18244374830259905,0.4982501644513908,0.23066804137868158,0.2004249934974968,0.23294336114777087,user_0,6,v_m,0,0.0,/content/drive/MyDrive/eeg/user_0_v_m/0_6
0.19384000579322244,0.047875300283993776,0.12325408161642884,0.06075230369242525,0.3970039994097692,0.10809176544461863,0.07013200950593206,0.04777965524503835,0.21576990473727564,0.052321309328313734,0.72664226305,0.24704121247871216,0.48332734520618587,0.19446357755641416,1.0333186325931025,0.33207321288321223,0.2046406743331611,0.2449935600233008,0.7758409898631923,0.2605339570737217,0.43431293915073343,0.3412739020267158,user_0,6,v_o,0,0.0,/content/drive/MyDrive/eeg/user_0_v_o/0_6
0.1909463061736471,0.07426282755688456,0.09845935954499134,0.025422192337552576,0.4266455189253269,0.10833128803681627,0.049347114444784616,0.020764440548522126,0.23460170497685578,0.062122140493299643,0.6499165511474134,0.12497944002532686,0.3812100381518653,0.10926169862467361,1.0209217742086154,0.2593386482125018,0.055241774015435216,0.20741807594578485,0.7574264871386636,0.1960364787278685,0.38619796821058405,0.27979736178075154,user_0,7,v_m,1,0.0,/content/drive/MyDrive/eeg/user_0_v_m/1_7
0.12700943807483608,0.0957221090308765,0.07990136618415464,0.03789311357047259,0.587239949170476,0.15154215565815346,0.04796630318311296,0.027011703741399794,0.1578829493373935,0.04363266110725081,0.7551905570757221,0.25551970375542926,0.5933737125662684,0.20426693719026115,1.4540780307392036,0.4304045953674853,0.3379694839456611,0.26554280084771575,0.9048412025537501,0.3575302228330503,0.5589342450723079,0.3796226869614023,user_0,7,v_o,1,0.0,/content/drive/MyDrive/eeg/user_0_v_o/1_7
0.14069480585554336,0.05073675722617129,0.09853297571338834,0.03490139834715791,0.4753965231280084,0.08750907723231512,0.048801830232451666,0.029908073550423867,0.23657386302946667,0.05772282062296257,0.5980328229566501,0.12018354536788184,0.441108187163875,0.12451498622027718,1.1514506022134665,0.21743757618932616,0.09032384576854216,0.2387256679040528,0.8415125245847918,0.2510370871488532,0.4765892484473892,0.2998030609060218,user_0,8,v_m,1,0.0,/content/drive/MyDrive/eeg/user_0_v_m/1_8
0.11806632543191665,0.04484590054358992,0.11710678322461222,0.04365358001772943,0.49772998558147774,0.1044917270092949,0.09482807709525334,0.05389227527563758,0.17226882353434167,0.07859142743255053,0.5003952908019834,0.21761608824962453,0.48820498047605554,0.15649601826015244,1.1436219265069778,0.20924136619207698,0.3586285982073412,0.23008969348331454,0.6489074620935834,0.23803471283426883,0.43081974524593913,0.30265547284259875,user_0,8,v_o,1,0.0,/content/drive/MyDrive/eeg/user_0_v_o/1_8
0.17423852457875194,0.08217342533107644,0.08208569518933749,0.024688152949977945,0.46618890447115385,0.09388357013348576,0.04766612985314423,0.01980828816854463,0.22982074205693268,0.049668593744448646,0.6613495613161048,0.21989421866602887,0.3650396070801346,0.11226370968455303,1.1260158190359904,0.20336742497187976,0.11280466789484225,0.152748851058654,0.8186989936690192,0.20532523910225983,0.4672882055129388,0.27920588106407473,user_0,9,v_m,1,0.0,/content/drive/MyDrive/eeg/user_0_v_m/1_9
0.12293797242453751,0.04278380252865804,0.12197351332629196,0.05471119059234685,0.4522855876545982,0.14519144385635446,0.07986621255985356,0.04680217451944426,0.22293671140716073,0.08272724370167413,0.4696071227746429,0.12174168992876887,0.43416381627326783,0.1838889778610338,1.0388024577072947,0.2706833019253148,0.21780466698068773,0.2481918328927689,0.7268769735736519,0.16797841076480818,0.3537344081892919,0.2741853047540753,user_0,9,v_o,1,0.0,/content/drive/MyDrive/eeg/user_0_v_o/1_9
0.1793917608580907,0.0814558467854542,0.09917573550989857,0.031041536112153288,0.3968458956373907,0.20719120603182908,0.047800451517097144,0.01874450898512882,0.2767861541892143,0.11771630414007325,0.6479482478329714,0.23769109809353942,0.41670754711549995,0.1222931761839115,0.9367534392645926,0.3644029037604848,0.08892057072611077,0.17519792444401183,0.8514425961026786,0.2865480929870817,0.4597922406744866,0.352318911151449,user_0,10,v_m,1,0.0,/content/drive/MyDrive/eeg/user_0_v_m/1_10
0.18928928753092408,0.060983067688438745,0.11011685846769106,0.0403260788653938,0.3800381182559375,0.14982080172624396,0.06707328243647322,0.035821417375536534,0.25348245292635624,0.0884201750882967,0.6257512867450625,0.19595895145165965,0.3887339260961428,0.1382282571056481,0.9205711680864287,0.2771088216539062,0.1428036254822231,0.23931369078497985,0.7511258241053927,0.21431098965163684,0.3508582955376006,0.30092239889387273,user_0,10,v_o,1,0.0,/content/drive/MyDrive/eeg/user_0_v_o/1_10
0.17707700849598293,0.057611842005486795,0.10557523340155797,0.032872666075088125,0.39679136127239095,0.1069518955607919,0.05769299178130114,0.015660277389894377,0.262863402000875,0.07777263509284399,0.579301128333216,0.21502434071265492,0.3607778230851705,0.1194697550621093,0.9243369925426819,0.2074732258326229,0.10129181295629658,0.13106281418040827,0.7600445042954092,0.22709807089406936,0.36618051098827525,0.2908489356002564,user_0,11,v_m,1,0.0,/content/drive/MyDrive/eeg/user_0_v_m/1_11
0.16768129885198899,0.04212640464205709,0.13064344756310697,0.0504011843962439,0.40911793991914,0.11453567409038323,0.09183264819902201,0.04676640878654068,0.20072466909889897,0.06779363622819287,0.6545486560464301,0.19690390575454902,0.52152573168281,0.14672934183595943,1.03522422701096,0.2958448975487275,0.33632657531649407,0.2663043092350267,0.71662318542585,0.24177398880390083,0.5336621973700552,0.3483312862146441,user_0,11,v_o,1,0.0,/content/drive/MyDrive/eeg/user_0_v_o/1_11
0.1379119174774059,0.048581448313393,0.11729071555009558,0.04527164778889776,0.46779593436378675,0.11782802239713303,0.06121509115430809,0.022091916788330813,0.2157863408107353,0.06068433662895535,0.44878996547083827,0.19658723875298373,0.35761343298811765,0.1814133154493679,0.9836991223336544,0.28254547634869515,0.08548446980245383,0.14065163368335795,0.6504219144800661,0.258630805398502,0.3493992977364404,0.3398344933510041,user_0,12,v_m,1,0.0,/content/drive/MyDrive/eeg/user_0_v_m/1_12
0.21518562105480207,0.06380684070526317,0.13431418826801564,0.04347206336085936,0.39426098274999993,0.11819098926605416,0.07731914304897708,0.034292274685223535,0.17892006567372185,0.04926162361927629,0.6383672210698542,0.11761887115356828,0.4296104693785208,0.19103942713697564,0.8973729920885104,0.21968624093320185,0.1643296164402019,0.290947785876944,0.5579490021336772,0.20780896631646376,0.34354496764526626,0.26855311980811486,user_0,12,v_o,1,0.0,/content/drive/MyDrive/eeg/user_0_v_o/1_12
0.1656302819804698,0.0640942885548442,0.09314641690194166,0.04156190960000749,0.5033773311103126,0.13832697039543002,0.058504216372975,0.017419632101267117,0.17934175472085936,0.05319566211676482,0.6380960877674271,0.16385330634691062,0.3789840056561104,0.13794383826611345,1.1324148271232604,0.302658774428034,0.19950935876780948,0.13874181278802844,0.6852475907653334,0.2046568516174419,0.5372621411418977,0.32802564119985006,user_0,13,v_m,2,0.0,/content/drive/MyDrive/eeg/user_0_v_m/2_13
0.21313561219725,0.0422890868177986,0.1100853566842409,0.02709656125641926,0.38557108576319316,0.07882029668691014,0.0917604634411409,0.046417526115410224,0.19944748070767612,0.06221071292853684,0.6187753589316705,0.1393200891005336,0.3266999390484432,0.10477016742398824,0.8757481466640112,0.1733253390758505,0.19952747539947832,0.2580737472690123,0.5692268831904221,0.2653404591172131,0.3140588690759803,0.26369275379848905,user_0,13,v_o,2,0.0,/content/drive/MyDrive/eeg/user_0_v_o/2_13
0.17173125808518455,0.06527729635203938,0.0843438228099419,0.018576844072070154,0.47854737126647795,0.08630634833906556,0.057630354538558824,0.019699883424686496,0.20774719184814708,0.07811199385718244,0.6158792280099191,0.19721023819109987,0.3285666419302412,0.12952955715826764,1.0859164735850884,0.21221050279392079,0.14635867541931824,0.1729484034387654,0.7017866568092499,0.21250321472072112,0.4514741835704888,0.31359622958063355,user_0,14,v_m,2,0.0,/content/drive/MyDrive/eeg/user_0_v_m/2_14
0.21960300066179056,0.05402746499674178,0.12844324683317637,0.04487558941303559,0.3557300641126216,0.07815659655466448,0.08875973087207567,0.03339072431947656,0.2074639575203419,0.07534313983968588,0.6059567255748245,0.15775617851674473,0.356887004615066,0.2018638595867107,0.8177679970455609,0.21883504680949248,0.1903249202846955,0.2080364727638584,0.5631094094642565,0.27244581617450725,0.3355909265942921,0.2794485687883357,user_0,14,v_o,2,0.0,/content/drive/MyDrive/eeg/user_0_v_o/2_14
0.20796228800378616,0.10502701910640327,0.07802745372195369,0.02527588384626109,0.48961656664804637,0.13480996227226694,0.04786103497327686,0.025690855826292124,0.17653265829994447,0.0545009117279836,0.6957775997343612,0.18452205296941843,0.2977861386607755,0.1498771851119556,1.1037597093317502,0.255349813321977,0.04989560561188214,0.14884634356729895,0.6601210581482869,0.22410075844628044,0.4075378653455352,0.3213286378755896,user_0,15,v_m,2,0.0,/content/drive/MyDrive/eeg/user_0_v_m/2_15
0.23357526684071328,0.06438891073473331,0.11836898009126913,0.053495208631338595,0.368479708209625,0.1073185771705984,0.08070123809225367,0.047921940094259395,0.19887480786181544,0.06289109008934936,0.7426862116245222,0.1495919478320894,0.4115104858818338,0.17278581791505682,0.9342040258515882,0.266509118759938,0.22249888220243286,0.21781242937467593,0.6680850912543751,0.23034276863708714,0.5014515336465841,0.3039742353817919,user_0,15,v_o,2,0.0,/content/drive/MyDrive/eeg/user_0_v_o/2_15
0.15725412196482394,0.06304745344233394,0.08419858115181146,0.033356792654238424,0.49067045375704166,0.10854500720469064,0.05833307091965521,0.03593966638721862,0.20954377173137498,0.07815179325103604,0.582281427768302,0.15537446579738148,0.3065691936548278,0.14183570469471346,1.0954628692320625,0.261183481860614,0.09200971967464062,0.1755625633765043,0.7116811169930416,0.24693733659278774,0.42050980602702875,0.3163654663960674,user_0,16,v_m,2,0.0,/content/drive/MyDrive/eeg/user_0_v_m/2_16
0.2377956115430242,0.06914770050105154,0.1384451770253742,0.04561960574416876,0.36781300664429994,0.11271090254861164,0.07337065478186286,0.033976726512424796,0.18257555017066127,0.04970624095034664,0.7171595801990563,0.15005307757748274,0.47772359199102427,0.11744905694479066,0.8984427903929112,0.2695310563398445,0.18314263675003853,0.21855125589337154,0.6059868731385178,0.20895391305002942,0.4954947349134847,0.3238542875337756,user_0,16,v_o,2,0.0,/content/drive/MyDrive/eeg/user_0_v_o/2_16
0.17758755536657025,0.061224945325505244,0.09000842002707976,0.02185692459338882,0.4722994069258213,0.08264407402093385,0.0481811059151012,0.017548842739496938,0.21192351391622977,0.06161288234369348,0.6508483714646072,0.17887847930866208,0.36796179289617864,0.11312480041875604,1.0928706399036785,0.12974487753770358,0.08211718049242081,0.13852871397360544,0.7298751524871667,0.23044011124597016,0.4903242552297866,0.26112027236684937,user_0,17,v_m,2,0.0,/content/drive/MyDrive/eeg/user_0_v_m/2_17
0.3357000388204643,0.16367884055336965,0.1337907192895893,0.06257367289504251,0.2415156323862116,0.15402208113278765,0.09451910974791071,0.0707463832869841,0.1944745014687946,0.06322259607455784,0.7541851374719196,0.28547342709828843,0.3566501551706536,0.17520659836030897,0.5485875317121311,0.4403449915734687,0.15431554577244797,0.2758919358609682,0.5403918390096054,0.3216804396144629,0.37799395856813495,0.3350967045592095,user_0,17,v_o,2,0.0,/content/drive/MyDrive/eeg/user_0_v_o/2_17
0.182814003676217,0.06031077631715866,0.11311180997640399,0.031337031884462525,0.41614899128679006,0.09801688420814174,0.064141783900553,0.032430196388016704,0.22378340728579998,0.06415143778607295,0.58374687463042,0.16573818861383244,0.37804414868355,0.11109946704246544,0.9508498293161299,0.22151630501352165,0.09426860279867383,0.21896539882307792,0.67520026743426,0.16369038816359358,0.4242609883770414,0.29607586816029474,user_0,18,v_m,2,0.0,/content/drive/MyDrive/eeg/user_0_v_m/2_18
0.24881776128659658,0.11702690203273053,0.09146189880635552,0.04844162579848922,0.4177310579156441,0.1533771560054489,0.05532726950517182,0.03407770828653999,0.18666201326367882,0.08431835018931452,0.8440675989296144,0.32462711659597243,0.38451185850899783,0.16867387280572332,1.0846147820099998,0.2593995963849922,0.1356747931824487,0.23585126334721762,0.7151495303516907,0.3082114906395241,0.4868956308733036,0.35199581722078727,user_0,18,v_o,2,0.0,/content/drive/MyDrive/eeg/user_0_v_o/2_18
0.1539291630808469,0.06158916588258032,0.09846351970913751,0.039316594902480934,0.46234555449334375,0.11695760860561383,0.05199991764190833,0.02188506412873807,0.23326184422090623,0.0773329101703795,0.555347077936348,0.29903817007381994,0.3641825901965312,0.13485068311896417,1.0546420558044582,0.24974103991740923,0.08289650083134333,0.15806299381913425,0.7446515581880729,0.30721681634400677,0.4430647514255802,0.3383689301586397,user_0,19,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_19
0.18022030533755784,0.04946015161820318,0.11751372175059766,0.044251131135104614,0.4149833663832969,0.11593145302121788,0.07736237812789376,0.03925512629025843,0.2099202284007219,0.08097994589559811,0.7220510158224454,0.18868491043130473,0.5226791730383828,0.1632418147838062,1.0846163635138828,0.21567847039532032,0.31249449435001364,0.2073362259730166,0.7775300529321172,0.25072867068477006,0.6556794113130378,0.2907869916824191,user_0,19,v_o,3,0.0,/content/drive/MyDrive/eeg/user_0_v_o/3_19
0.14938125338055355,0.03650410578780066,0.1002265294526744,0.039732063760947685,0.43264970910686307,0.08867999419412916,0.056596411796780946,0.02555273768084573,0.2611460962023077,0.08721590987134327,0.5815147823164644,0.2978749445678844,0.3823117333508809,0.12330527656027275,1.0469071155500893,0.2417105153861845,0.12080345024358516,0.1426600595837309,0.8018803697612917,0.37978465640479797,0.4943402989213092,0.3749718216638763,user_0,20,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_20
0.16228094900502502,0.06427591246704155,0.11691852462374536,0.05851089446768767,0.4169955878622315,0.1961676261693373,0.07574772444142408,0.04631632454941684,0.22805721554219627,0.1238217500154018,0.7142090703603705,0.21492383202430457,0.548807512968787,0.20680990204779232,1.1182254403835556,0.2632933063047552,0.3369177621068165,0.1976333576765157,0.8428459117817039,0.30781659214434315,0.6754182132823224,0.3183056194814855,user_0,20,v_o,3,0.0,/content/drive/MyDrive/eeg/user_0_v_o/3_20
0.13854970152735116,0.06317059483503151,0.10823417621741105,0.03202964824766795,0.46737945755542437,0.10455131718750946,0.058656985633254076,0.01873843281122189,0.2271796802796023,0.07821703545024325,0.48674917290370934,0.2621923861027723,0.3949192884962918,0.11774681812247004,1.0392375338905988,0.21942128414208767,0.1231003762114522,0.17198297193388007,0.7048519690369942,0.2948256802808954,0.4351337725101556,0.3510322936285075,user_0,21,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_21
0.10807579196991002,0.04119671314206166,0.11501901546493402,0.055264737619629724,0.50344947144391,0.14941714816541635,0.12922375847585482,0.07157206947332252,0.144231962412605,0.05358718238490214,0.6407615101338,0.09933067706679807,0.6435407072305199,0.14281844018809842,1.32492003917701,0.30820806372768095,0.65670693516738,0.21329807823587357,0.7781854969260701,0.2051972353473153,0.7424153203927131,0.2914549918310964,user_0,21,v_o,3,0.0,/content/drive/MyDrive/eeg/user_0_v_o/3_21
0.21442819080715178,0.04944899463411052,0.09740230174999999,0.021728302336863615,0.4481194740427411,0.07923908481432512,0.05571599111759464,0.012641384440646598,0.1843340414176964,0.04350822890112862,0.7550264253681161,0.149932322219789,0.4133865104189375,0.0763335804048556,1.0793666589470714,0.13396171258086453,0.16944737942376786,0.13734525983924412,0.689387601667259,0.123991284993768,0.5395125210501301,0.2733287226551414,user_0,22,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_22
0.17031786013997177,0.04871344077504708,0.08994790868114437,0.034551929410774666,0.4820184734079032,0.08051791643744262,0.0605509504074792,0.03112925377393602,0.19716480800942743,0.060287827917515954,0.8416827205685081,0.2259483711792101,0.5452580198405726,0.12248125267195707,1.3055105300677257,0.20017783792691665,0.3216887875943846,0.19663982585775797,0.9063212438936855,0.22208810106861185,0.6629480257480187,0.24654729347039742,user_0,22,v_o,3,0.0,/content/drive/MyDrive/eeg/user_0_v_o/3_22
0.14091371912871764,0.054877664306686696,0.09516856384774756,0.03680129287932964,0.4714989107028921,0.11316395499264287,0.06957588846084069,0.030656770578770115,0.22284291969508824,0.05335923432770964,0.5943289651882353,0.20058722905943124,0.42055267679925984,0.10789960583276514,1.140860892101814,0.222225610126744,0.2727092458848559,0.18084211945109566,0.8149416598618088,0.16378317651438323,0.5943112736348893,0.31550642872253437,user_0,23,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_23
0.17496281346783546,0.04914242961950752,0.15097880298495292,0.08622540784525132,0.3722667763832279,0.2081895746665962,0.0982131764920564,0.0627624294126654,0.20357843315181975,0.07887621612301604,0.5411823815992134,0.23388593718055367,0.4120604070574655,0.25597264408608844,0.7920775804235,0.5446021389195727,0.21888446991416172,0.29681095293406734,0.5965576631905058,0.21518585492566397,0.37822140366990614,0.34486739657034715,user_0,23,v_o,3,0.0,/content/drive/MyDrive/eeg/user_0_v_o/3_23
0.23454535235131302,0.09754487303850858,0.10225176828465464,0.036861023703723926,0.4348549166763796,0.11548488435083824,0.062489754037463874,0.023510308406235993,0.16585820961603429,0.04617557648422847,0.7261220357484353,0.1684502877278397,0.380697817576176,0.1352598788107418,1.0232742798553056,0.25855147829232117,0.1665591725754037,0.1766482728757996,0.602980413784537,0.17929355760126678,0.4438395111511228,0.324848570831061,user_0,24,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_24
0.18208101809279487,0.05420797359622035,0.11835862548446897,0.05110633948890899,0.4639411044532242,0.12377482408879083,0.06388377099587154,0.02574939996985957,0.17173548017080176,0.05330839156510161,0.6294719466361595,0.24887194776597177,0.4269911663863242,0.1904089567422355,1.0421484431317156,0.2109108101436465,0.16283891922474225,0.18987761362171854,0.6040626598586379,0.19410927901525854,0.40319580552008605,0.29192348421333075,user_0,24,v_o,3,0.0,/content/drive/MyDrive/eeg/user_0_v_o/3_24
0.1527053444490781,0.07165256039055326,0.09319783696749374,0.03179800673333903,0.5457838997245,0.13375287413954984,0.05328779572543437,0.020185637796398592,0.15502512288123854,0.04588269522907623,0.6279183885392395,0.13260796759845211,0.440272647421875,0.08048178052276322,1.22038391791275,0.27319910277058207,0.19166398665401574,0.16563733915459716,0.665554823664302,0.1897064548584788,0.5372854874741073,0.300514356659509,user_0,25,v_m,3,0.0,/content/drive/MyDrive/eeg/user_0_v_m/3_25
0.18225050136446852,0.07999322302928324,0.128017190853158,0.06679018225160269,0.376296174377245,0.16118583071654327,0.0758477471209815,0.04243087308503057,0.23758838299666352,0.08403710401184136,0.557088643554503,0.36106024278298754,0.38205488533939835,0.21690660223238556,0.8838601647319151,0.3861160675989631,0.15750066520643885,0.21231626908492465,0.693903579413905,0.21459596382893953,0.3849379526982083,0.3277779496829566,user_0,25,v_o,4,0.0,/content/drive/MyDrive/eeg/user_0_v_o/4_25
0.14826726205260002,0.07204724644309353,0.13185561825704636,0.08217641177658365,0.5072892707928646,0.16821589465972883,0.05113752439987083,0.02482354365651299,0.16145031778921873,0.032634178040074485,0.5497514520151198,0.20955099416994505,0.4624498925015521,0.11182602102682564,1.1146123663834533,0.39751189610867593,0.09491231474026939,0.20951227005094772,0.6370201127138594,0.25984662015500176,0.43084474317147525,0.3472127254005841,user_0,26,v_m,4,1.0,/content/drive/MyDrive/eeg/user_0_v_m/4_26
0.15531340953893188,0.04053679740327673,0.10610395132098749,0.04976827479944664,0.439425478596225,0.12651358312171035,0.07600947571919563,0.05313542317460411,0.22314768577924377,0.085720393069957,0.6152998128673168,0.19204492156330963,0.4043497636739007,0.13707088398535633,1.0604138577358062,0.33342856204028604,0.1960518630527584,0.2321649875641767,0.7570074367339062,0.3131327322485436,0.46751880080205965,0.3019411622788599,user_0,26,v_o,4,0.0,/content/drive/MyDrive/eeg/user_0_v_o/4_26
0.15911451727153333,0.06377379759764275,0.15257188323868084,0.0779767761327142,0.446964468310375,0.14500123644954888,0.06454462350036416,0.020133986837041564,0.17680449597542497,0.040909653039026,0.465645948797525,0.18000272424589067,0.4451555781064917,0.1479596862628009,0.94239021688775,0.2595468579428915,0.10533446509611884,0.2026985236916284,0.5506228288015501,0.1472123116315072,0.320023312613694,0.30871926796908344,user_0,27,v_m,4,1.0,/content/drive/MyDrive/eeg/user_0_v_m/4_27
0.22824335168917934,0.07684781569617383,0.14257454287645346,0.05251309810424626,0.35056033499281036,0.12060182600776871,0.10076370995878019,0.06561031000936952,0.17785806192789136,0.06321480530896853,0.6187894725209275,0.18902643638723984,0.4053183949456293,0.16874180498715,0.8045963328975776,0.25611452227216863,0.210705024840562,0.21339851437068216,0.5028889902770819,0.27242806729928,0.3815551336806675,0.2669312244198222,user_0,27,v_o,4,0.0,/content/drive/MyDrive/eeg/user_0_v_o/4_27
0.14153397176414168,0.06649953032463442,0.1149600669740648,0.061051405179801344,0.4782904222331667,0.11836001765682969,0.06778192609824446,0.02239075677371436,0.19743360137500002,0.045173692591321334,0.4800227375495186,0.1621337367006584,0.3955787416132222,0.11359454102574319,1.0429673962024073,0.2684244632856636,0.18585154956587444,0.19971734165934205,0.6624791533858426,0.19798729281013464,0.4147126366556836,0.330169931963658,user_0,28,v_m,4,1.0,/content/drive/MyDrive/eeg/user_0_v_m/4_28
0.16714313112649473,0.08761477273674784,0.10103498307535229,0.066965919615042,0.43834269362868944,0.1421207186430847,0.06263332739896424,0.041738748247506036,0.23084586666838638,0.046832417190953324,0.5751165852627576,0.2886881318260173,0.30258073835551913,0.18071448404573803,1.0189763357236892,0.3590911868334478,0.07135063469069547,0.2465429830944128,0.7607277405985303,0.2624223907313542,0.35153990024982135,0.3498358810660312,user_0,28,v_o,4,1.0,/content/drive/MyDrive/eeg/user_0_v_o/4_28
